batch_idx,neuron_idx,patch_idx,class_name,predicted,activation_value,activation_value_sds
481,18,135,Persian_cat,Persian_cat,2.9159951210021973,4.167184983562129
481,18,63,Persian_cat,Persian_cat,2.8869547843933105,4.143544835284618
481,18,192,Persian_cat,Persian_cat,2.865950107574463,4.126446077745878
350,18,183,digital_clock,parking_meter,2.695826292037964,3.9879575926093787
481,18,138,Persian_cat,Persian_cat,2.6801161766052246,3.9751688476547793
336,19,77,entertainment_center,bookcase,1.9825308322906494,4.263606252500501
9,19,150,potter's_wheel,mixing_bowl,1.8543119430541992,4.126462242376418
9,19,136,potter's_wheel,mixing_bowl,1.8302947282791138,4.100773225992938
362,19,73,lumbermill,lumbermill,1.692264437675476,3.9531348578499546
120,19,138,maillot,bikini,1.687896966934204,3.948463374146387
197,20,22,comic_book,gorilla,2.0008187294006348,4.228088446076711
15,20,21,hair_spray,lotion,1.869911551475525,4.10175023246604
125,20,105,beer_bottle,puck,1.8521978855133057,4.084654814555166
146,20,101,stethoscope,jay,1.7825489044189453,4.017436744539947
41,20,15,beer_glass,beer_glass,1.7629332542419434,3.998505726077445
45,21,37,stone_wall,cairn,0.7693538069725037,4.333595105401752
45,21,21,stone_wall,cairn,0.5906482934951782,4.1673272818115255
45,21,102,stone_wall,cairn,0.56341552734375,4.141989883595694
261,21,19,espresso,espresso,0.531197190284729,4.112013904241373
412,21,185,academic_gown,oboe,0.4833449721336365,4.067492143210444
92,22,149,terrapin,terrapin,3.0473225116729736,4.601937675165177
92,22,168,terrapin,terrapin,2.584704637527466,4.2083655748705695
92,22,136,terrapin,terrapin,2.5306761264801025,4.162400825652918
270,22,164,weasel,otter,2.4594616889953613,4.101815151604032
270,22,160,weasel,otter,2.4016895294189453,4.0526654938545486
55,23,65,groom,groom,3.3996922969818115,5.293093679227226
55,23,181,groom,groom,3.1568374633789062,5.027902640065065
289,23,117,lakeside,American_coot,2.8422012329101562,4.684328218760754
379,23,127,clumber,Bedlington_terrier,2.7276883125305176,4.559283145939082
55,23,186,groom,groom,2.6904654502868652,4.518636767308116
221,24,55,crossword_puzzle,crossword_puzzle,3.4272239208221436,4.6852924194744014
113,24,36,prison,prison,3.351619243621826,4.614140677901029
221,24,45,crossword_puzzle,crossword_puzzle,3.1333065032958984,4.40868603862403
221,24,18,crossword_puzzle,crossword_puzzle,2.9330239295959473,4.220199632051699
332,24,99,flagpole,restaurant,2.8989853858947754,4.188165877598349
35,25,18,barbell,assault_rifle,0.83627849817276,4.146106843594982
403,25,0,parking_meter,pay-phone,0.7440550327301025,4.045359381361257
47,25,171,desk,desk,0.7082667946815491,4.006263321113444
240,25,63,notebook,desk,0.6509893536567688,3.9436918616829097
35,25,32,barbell,assault_rifle,0.6373941898345947,3.9288401290228805
332,26,0,flagpole,restaurant,1.1122863292694092,4.485121011155736
136,26,0,rifle,military_uniform,1.0811479091644287,4.44337492131593
332,26,72,flagpole,restaurant,1.0648716688156128,4.421553987897819
332,26,19,flagpole,restaurant,1.0480352640151978,4.398982063406857
428,26,0,packet,punching_bag,0.9802338480949402,4.308083296201246
416,27,72,vault,altar,3.0703532695770264,4.7068322885367095
74,27,160,vending_machine,vending_machine,2.753763437271118,4.400988449393857
344,27,148,prison,prison,2.5306782722473145,4.185475453193874
74,27,159,vending_machine,vending_machine,2.48555850982666,4.14188718865791
344,27,149,prison,prison,2.385629177093506,4.045349752368548
348,28,69,rubber_eraser,sax,2.254406452178955,4.002094699772046
164,28,42,fiddler_crab,king_crab,2.1839683055877686,3.943731798735789
114,28,28,butternut_squash,butternut_squash,2.1161441802978516,3.887534796064208
491,28,1,vizsla,Rhodesian_ridgeback,2.1050593852996826,3.8783502728364736
164,28,41,fiddler_crab,king_crab,1.876422643661499,3.6889088384539397
17,29,182,oil_filter,stove,2.9849753379821777,4.921494382131195
191,29,56,wok,hot_pot,2.8948440551757812,4.838755136910454
17,29,145,oil_filter,stove,2.850923538208008,4.798436722365926
482,29,121,spatula,butternut_squash,2.8312790393829346,4.78040334976856
191,29,104,wok,hot_pot,2.801787853240967,4.753330857221304
162,30,79,Windsor_tie,cowboy_hat,4.019938945770264,4.509277517104071
351,30,41,borzoi,collie,3.3234221935272217,3.9406667786058853
351,30,42,borzoi,collie,3.2773051261901855,3.9030184957305116
428,30,132,packet,punching_bag,3.2228105068206787,3.8585310865417366
35,30,5,barbell,assault_rifle,3.109663963317871,3.7661623969840745
375,31,124,worm_fence,barn,2.1477413177490234,4.398516619067302
100,31,10,Labrador_retriever,Irish_water_spaniel,1.9885869026184082,4.261965404854812
375,31,122,worm_fence,barn,1.9386329650878906,4.219105954057365
106,31,93,forklift,forklift,1.8825392723083496,4.170978719557319
100,31,22,Labrador_retriever,Irish_water_spaniel,1.86443030834198,4.155441600994139
265,32,31,cougar,cougar,2.075863838195801,4.19764139406938
331,32,5,stretcher,lifeboat,2.0290966033935547,4.143421003756044
265,32,152,cougar,cougar,1.87291419506073,3.962348268203249
265,32,165,cougar,cougar,1.8350193500518799,3.918414234131503
265,32,72,cougar,cougar,1.8153963088989258,3.8956639271067925
224,33,133,pop_bottle,beer_bottle,0.5747746229171753,3.907781771252067
393,33,61,measuring_cup,acorn,0.5149453282356262,3.8556493012843616
376,33,65,comic_book,comic_book,0.49263572692871094,3.836209750370135
304,33,94,racket,volleyball,0.4315304756164551,3.7829654710273655
42,33,38,wire-haired_fox_terrier,giant_schnauzer,0.3940441608428955,3.750301636537349
429,34,175,Japanese_spaniel,Chihuahua,1.6013861894607544,4.145754426854751
303,34,183,Scottish_deerhound,Irish_water_spaniel,1.5302797555923462,4.083170723925288
44,34,102,iPod,ice_cream,1.4099366664886475,3.977251811552071
44,34,103,iPod,ice_cream,1.4039404392242432,3.9719742848164805
450,34,179,pickup,tow_truck,1.346672773361206,3.921570651940322
334,35,196,rifle,rifle,1.0461821556091309,4.632224602366746
272,35,1,malinois,African_hunting_dog,0.6754294037818909,4.2893436459522
309,35,14,ptarmigan,ptarmigan,0.6293530464172363,4.246731135583961
302,35,55,tailed_frog,tailed_frog,0.5569613575935364,4.179781581256983
368,35,185,chainlink_fence,chainlink_fence,0.5370376706123352,4.16135568201888
467,36,128,jackfruit,jackfruit,1.531165599822998,3.874025700714084
92,36,56,terrapin,terrapin,1.4955921173095703,3.841022143333352
92,36,124,terrapin,terrapin,1.4720289707183838,3.8191612625410576
151,36,146,seat_belt,seat_belt,1.4453436136245728,3.7944037282249137
92,36,126,terrapin,terrapin,1.3722177743911743,3.7265606985119053
39,37,117,Irish_water_spaniel,miniature_poodle,3.4367165565490723,4.6851446695768795
403,37,138,parking_meter,pay-phone,3.1718554496765137,4.388811491400475
403,37,137,parking_meter,pay-phone,3.056612730026245,4.259875077221371
27,37,149,horse_cart,Boston_bull,3.0136075019836426,4.211759761029638
257,37,168,megalith,megalith,2.853750467300415,4.032907744208877
102,38,148,grocery_store,grocery_store,2.910353660583496,4.6761620330183975
70,38,6,Rottweiler,Doberman,2.5135185718536377,4.314222843698407
302,38,24,tailed_frog,tailed_frog,2.4620983600616455,4.2673242949077155
434,38,7,skunk,skunk,2.4456005096435547,4.252277191525406
302,38,10,tailed_frog,tailed_frog,2.394897699356079,4.206032959165735
317,39,113,teddy,giant_panda,1.6724216938018799,3.9352464940744016
425,39,192,zucchini,cardoon,1.6162892580032349,3.883987999809734
404,39,109,flagpole,flagpole,1.5800933837890625,3.850934988936178
189,39,114,trifle,trifle,1.5629527568817139,3.8352826711002868
363,39,161,indri,indri,1.5254615545272827,3.8010468045550745
260,40,71,Great_Dane,Staffordshire_bullterrier,3.053555488586426,4.25977892529334
361,40,194,bull_mastiff,Rhodesian_ridgeback,2.597026824951172,3.9083822970145463
118,40,108,chiffonier,refrigerator,2.536625385284424,3.8618904468137933
116,40,89,miniature_schnauzer,giant_schnauzer,2.453925848007202,3.798235432629076
414,40,10,balance_beam,balance_beam,2.3449978828430176,3.7143920231503103
144,41,108,Great_Pyrenees,Labrador_retriever,1.575282335281372,4.674371500046422
469,41,0,scuba_diver,scuba_diver,1.227823257446289,4.254971238148151
488,41,69,radiator,radiator,1.1923335790634155,4.212133444123016
387,41,0,brassiere,purse,1.1767175197601318,4.193284089538806
488,41,54,radiator,radiator,1.0805835723876953,4.07724566867921
155,42,126,eggnog,cup,1.7611541748046875,4.214889035182187
246,42,8,racket,tennis_ball,1.5913028717041016,4.071014103777274
364,42,55,recreational_vehicle,ambulance,1.4883778095245361,3.9838299845470444
404,42,153,flagpole,flagpole,1.4327632188796997,3.936720864581096
362,42,43,lumbermill,lumbermill,1.3614373207092285,3.876303260951684
196,43,156,crutch,military_uniform,3.3868188858032227,4.54494679883109
196,43,157,crutch,military_uniform,2.8941235542297363,4.094850255410748
493,43,124,grocery_store,hot_pot,2.81032133102417,4.018293631918286
196,43,150,crutch,military_uniform,2.7575230598449707,3.9700603367489706
324,43,37,mosquito_net,bassinet,2.7035348415374756,3.920739978124866
414,44,161,balance_beam,balance_beam,2.351414918899536,4.132237250867338
120,44,77,maillot,bikini,2.2229597568511963,4.0259183827928195
384,44,89,monitor,desk,2.199110984802246,4.006179398319331
414,44,179,balance_beam,balance_beam,2.0681655406951904,3.8977993910469233
414,44,175,balance_beam,balance_beam,2.020542621612549,3.858383187209467
226,45,118,swimming_trunks,swimming_trunks,3.449580430984497,5.108964577958051
417,45,118,coral_reef,coral_reef,3.3055503368377686,4.9809937635090815
226,45,117,swimming_trunks,swimming_trunks,2.9440178871154785,4.659771991664925
226,45,106,swimming_trunks,swimming_trunks,2.9317545890808105,4.648876044907242
374,45,64,boathouse,boathouse,2.8849048614501953,4.607250037251546
79,46,99,black-and-tan_coonhound,Doberman,3.468245029449463,4.066633073312347
441,46,127,kelpie,Mexican_hairless,3.425837993621826,4.043731085853539
441,46,141,kelpie,Mexican_hairless,3.3393521308898926,3.9970242574936994
487,46,99,affenpinscher,giant_schnauzer,3.1097521781921387,3.8730284361729335
441,46,142,kelpie,Mexican_hairless,3.055548906326294,3.843755872593072
170,47,158,tennis_ball,tennis_ball,3.1524951457977295,4.72017090163521
425,47,46,zucchini,cardoon,3.148545026779175,4.7167640973393645
170,47,125,tennis_ball,tennis_ball,2.420445680618286,4.088810365147681
170,47,81,tennis_ball,tennis_ball,2.4074621200561523,4.077612613968369
100,47,135,Labrador_retriever,Irish_water_spaniel,2.345907211303711,4.024524206610738
163,48,146,digital_watch,iPod,2.81146240234375,5.042834633913297
220,48,0,dial_telephone,dial_telephone,2.5407891273498535,4.750814574502917
431,48,0,radio,dial_telephone,2.4124398231506348,4.612342937661851
205,48,0,magnetic_compass,barometer,2.3889663219451904,4.587018186938907
387,48,69,brassiere,purse,2.325636148452759,4.518693447357038
213,49,142,torch,torch,1.313502550125122,3.8674528637130727
60,49,3,drake,European_gallinule,1.2800098657608032,3.837492264617284
62,49,70,brass,hay,1.2435964345932007,3.8049189360346136
251,49,9,European_gallinule,European_gallinule,1.1130768060684204,3.688163700120225
227,49,55,Persian_cat,Persian_cat,1.0520035028457642,3.6335310904014624
428,50,69,packet,punching_bag,1.3506673574447632,3.7270389346100945
137,50,91,hard_disc,toilet_tissue,1.3498382568359375,3.726285232024437
428,50,132,packet,punching_bag,1.3170276880264282,3.696458441059174
280,50,107,hard_disc,parking_meter,1.257277011871338,3.6421414635615306
76,50,94,matchstick,laptop,1.246516227722168,3.632359260110471
139,51,70,sweatshirt,fur_coat,2.271444797515869,4.167653947786706
227,51,38,Persian_cat,Persian_cat,2.261549472808838,4.159192608481232
415,51,111,quilt,screen,2.1030452251434326,4.02365807469247
227,51,24,Persian_cat,Persian_cat,2.020641803741455,3.9531961819241954
476,51,8,Shetland_sheepdog,collie,2.0199875831604004,3.952636768010977
436,52,57,thimble,vase,3.822894811630249,3.766025439000177
154,52,16,toaster,bagel,3.6695361137390137,3.6394588075225847
154,52,15,toaster,bagel,3.6227946281433105,3.6008831514727255
436,52,44,thimble,vase,3.5634851455688477,3.5519351522568443
436,52,45,thimble,vase,3.540311336517334,3.5328098532650962
136,53,26,rifle,military_uniform,2.2705559730529785,4.691991571536544
100,53,118,Labrador_retriever,Irish_water_spaniel,1.7115440368652344,4.222735801096886
106,53,27,forklift,forklift,1.6079130172729492,4.1357440021885115
106,53,88,forklift,forklift,1.5185216665267944,4.0607055200925934
282,53,9,turnstile,turnstile,1.2137000560760498,3.804826726816376
58,54,88,tub,tub,2.20086669921875,4.0893582894415
201,54,178,cellular_telephone,soap_dispenser,1.9324628114700317,3.838796871569946
51,54,101,soup_bowl,hot_pot,1.8763163089752197,3.786382775069229
95,54,195,tick,weevil,1.8010112047195435,3.716083667803941
263,54,116,grille,police_van,1.7766063213348389,3.6933011282693933
89,55,173,conch,hermit_crab,1.317444086074829,3.8192809253046365
54,55,74,dung_beetle,dung_beetle,1.169582486152649,3.7063987081381318
424,55,157,Afghan_hound,collie,1.1142799854278564,3.6641790317654137
40,55,52,stretcher,rifle,0.9790739417076111,3.5609584660642093
67,55,154,binoculars,screwdriver,0.9189582467079163,3.5150642451059455
416,56,69,vault,altar,2.5147345066070557,4.580068245791237
65,56,116,altar,china_cabinet,2.4750945568084717,4.552558629267623
65,56,130,altar,china_cabinet,2.1760056018829346,4.3449947322834825
139,56,43,sweatshirt,fur_coat,2.155191421508789,4.330549958179189
404,56,67,flagpole,flagpole,2.0559616088867188,4.2616857414782725
213,57,144,torch,torch,2.7019336223602295,4.039967523136885
473,57,47,medicine_chest,refrigerator,2.5918023586273193,3.932164962832743
43,57,58,rotisserie,pay-phone,2.568722724914551,3.909573343334467
213,57,145,torch,torch,2.4978368282318115,3.8401863146848485
366,57,192,Norwegian_elkhound,Irish_water_spaniel,2.4376726150512695,3.781294261695462
290,58,66,plunger,Saluki,3.0999531745910645,4.3703511471761525
290,58,65,plunger,Saluki,2.7312734127044678,4.0422274866139105
15,58,116,hair_spray,lotion,2.6795172691345215,3.9961647051966347
441,58,44,kelpie,Mexican_hairless,2.6414384841918945,3.9622747237091764
451,58,144,snow_leopard,snow_leopard,2.5761876106262207,3.9042016811866023
419,59,91,bannister,bannister,1.9566876888275146,4.145630628241981
367,59,66,gondola,canoe,1.8499755859375,4.048932766002508
193,59,10,cairn,Shih-Tzu,1.7578774690628052,3.9654774617129576
419,59,122,bannister,bannister,1.656780481338501,3.8738677723990276
419,59,77,bannister,bannister,1.5567299127578735,3.7832063025602993
460,60,152,vulture,black_stork,5.600264549255371,5.890422629156726
439,60,0,bald_eagle,bald_eagle,5.546042442321777,5.847606381455524
271,60,0,bald_eagle,bald_eagle,5.3900556564331055,5.724432103648444
293,60,33,pelican,little_blue_heron,5.218671798706055,5.589099595942392
293,60,6,pelican,little_blue_heron,5.180270671844482,5.558776315408052
28,61,106,projectile,missile,2.449775218963623,3.488722301690123
164,61,144,fiddler_crab,king_crab,2.4129931926727295,3.467055549015281
28,61,94,projectile,missile,2.3667657375335693,3.4398248894163155
28,61,119,projectile,missile,2.362178325653076,3.437122637021458
28,61,108,projectile,missile,2.262720823287964,3.3785363838237674
207,62,25,pretzel,cauliflower,2.520382881164551,3.9741339984567463
62,62,26,brass,hay,2.4531350135803223,3.9113465511626315
399,62,69,bath_towel,Brittany_spaniel,2.408872604370117,3.8700199814849325
426,62,61,starfish,axolotl,2.3878424167633057,3.8503846853278585
207,62,39,pretzel,cauliflower,2.2409677505493164,3.713251930118913
15,63,89,hair_spray,lotion,2.8729255199432373,4.893566253338685
15,63,74,hair_spray,lotion,2.770188808441162,4.812590172774454
15,63,92,hair_spray,lotion,2.7466158866882324,4.794010224252731
102,63,131,grocery_store,grocery_store,2.6476330757141113,4.715992931712151
348,63,153,rubber_eraser,sax,2.0902953147888184,4.276704708735854
368,64,133,chainlink_fence,chainlink_fence,0.19792816042900085,4.370423611143688
413,64,92,snow_leopard,snow_leopard,0.18935644626617432,4.362633312116175
289,64,149,lakeside,American_coot,0.07625865936279297,4.259845752639656
226,64,79,swimming_trunks,swimming_trunks,0.06483709812164307,4.249465404468985
246,64,87,racket,tennis_ball,-0.00033676624298095703,4.190232923948245
234,65,28,toucan,toucan,2.59924578666687,4.020391540086017
234,65,74,toucan,toucan,2.5344178676605225,3.9468542295361524
234,65,88,toucan,toucan,2.518552303314209,3.9288571852029928
234,65,87,toucan,toucan,2.490752696990967,3.8973228044193666
271,65,27,bald_eagle,bald_eagle,2.4605555534362793,3.863068786130079
137,66,55,hard_disc,toilet_tissue,1.7113012075424194,4.230806771344737
390,66,181,digital_clock,odometer,1.5169763565063477,4.053450359216823
268,66,141,cassette_player,cassette_player,1.3648135662078857,3.914574418219973
323,66,136,cassette_player,cassette_player,1.343072772026062,3.894732029393523
277,66,34,walking_stick,mantis,1.2695863246917725,3.8276624159614396
323,67,42,cassette_player,cassette_player,2.4535975456237793,4.043423967284967
369,67,182,burrito,head_cabbage,2.401866912841797,4.001820218332552
323,67,160,cassette_player,cassette_player,2.12563419342041,3.779663324182733
323,67,162,cassette_player,cassette_player,2.078001022338867,3.741354910291184
383,67,174,junco,junco,2.0173263549804688,3.6925580274231815
364,68,129,recreational_vehicle,ambulance,2.940952777862549,4.454188806480141
24,68,158,timber_wolf,coyote,2.861234188079834,4.362255940016163
364,68,133,recreational_vehicle,ambulance,2.7550084590911865,4.239754578855989
364,68,114,recreational_vehicle,ambulance,2.737360715866089,4.219402893938763
450,68,121,pickup,tow_truck,2.734163761138916,4.2157161100552845
481,69,180,Persian_cat,Persian_cat,2.4194486141204834,4.026224660700202
472,69,0,standard_poodle,giant_schnauzer,2.405935287475586,4.0134685964993455
476,69,0,Shetland_sheepdog,collie,2.1140127182006836,3.7379048413113822
331,69,3,stretcher,lifeboat,2.076596260070801,3.702585133987231
231,69,65,breakwater,breakwater,2.0355749130249023,3.6638625492178725
262,70,160,theater_curtain,theater_curtain,3.4573769569396973,4.6796615959726555
159,70,58,fiddler_crab,plastic_bag,3.0513436794281006,4.2158244109924885
159,70,59,fiddler_crab,plastic_bag,3.0215609073638916,4.181801689407127
262,70,184,theater_curtain,theater_curtain,2.8720173835754395,4.010968777555292
300,70,87,shoji,window_shade,2.8523223400115967,3.988469898594679
111,71,130,Model_T,Model_T,2.1137359142303467,4.978270974044648
339,71,0,brass,jean,1.9349327087402344,4.788094535341372
137,71,124,hard_disc,toilet_tissue,1.794745683670044,4.638990557550941
53,71,118,slot,scoreboard,1.7922723293304443,4.636359879210097
493,71,44,grocery_store,hot_pot,1.528444766998291,4.355750892930655
138,72,70,pomegranate,pomegranate,2.3138928413391113,3.9493865133407433
152,72,178,crayfish,spiny_lobster,2.148592710494995,3.7953895572886203
218,72,136,digital_watch,Polaroid_camera,2.1339664459228516,3.781763432427006
104,72,119,sewing_machine,desk,2.0900306701660156,3.74083197221708
344,72,26,prison,prison,2.0462679862976074,3.700061767922677
194,73,167,toyshop,toyshop,1.6595838069915771,4.076941097314946
195,73,71,recreational_vehicle,minibus,1.4764723777770996,3.9208887585997805
7,73,80,hip,pomegranate,1.4021679162979126,3.8575645573713775
331,73,128,stretcher,lifeboat,1.3332138061523438,3.798800065179929
131,73,37,crane,dhole,1.3262038230895996,3.7928259746712825
304,74,118,racket,volleyball,2.268159866333008,4.494565065736687
180,74,0,beer_glass,beer_glass,2.254598379135132,4.481439607464379
125,74,168,beer_bottle,puck,2.135744333267212,4.366406956784399
386,74,130,sandbar,seashore,1.9865484237670898,4.222007994047517
304,74,106,racket,volleyball,1.8735485076904297,4.112641251182418
48,75,110,fountain,fountain,2.4660797119140625,4.712439443952825
48,75,114,fountain,fountain,2.3476662635803223,4.595249504781944
48,75,109,fountain,fountain,2.27203631401062,4.520401003076376
48,75,103,fountain,fountain,2.0687434673309326,4.31920868352563
48,75,116,fountain,fountain,1.8442543745040894,4.09703912843627
70,76,117,Rottweiler,Doberman,3.129098892211914,4.454891798968331
205,76,118,magnetic_compass,barometer,2.7133846282958984,4.100719404823927
457,76,59,barrel,spindle,2.641995429992676,4.039898582750307
416,76,172,vault,altar,2.4217429161071777,3.852252002081355
388,76,95,gong,wall_clock,2.3739116191864014,3.8115015962956984
415,77,186,quilt,screen,2.99906325340271,4.604045079521669
415,77,162,quilt,screen,2.8917412757873535,4.4996209325147545
415,77,148,quilt,screen,2.720278263092041,4.332787640380359
334,77,0,rifle,rifle,2.693760395050049,4.306985788679009
415,77,149,quilt,screen,2.598111867904663,4.213919894054687
469,78,149,scuba_diver,scuba_diver,1.0480313301086426,4.142896987570391
464,78,63,komondor,Bedlington_terrier,0.9530627131462097,4.044472691157155
53,78,32,slot,scoreboard,0.8283674716949463,3.915240089920328
121,78,84,dowitcher,red-backed_sandpiper,0.7831359505653381,3.868362702576221
452,78,178,cloak,cloak,0.7657609581947327,3.850355476042232
475,79,146,book_jacket,book_jacket,1.9685335159301758,4.1859386653196315
27,79,36,horse_cart,Boston_bull,1.7428133487701416,3.9812095938924323
25,79,61,diaper,crib,1.67815101146698,3.9225606019173256
288,79,51,zucchini,bell_pepper,1.460448980331421,3.725104011117451
25,79,75,diaper,crib,1.3946551084518433,3.6654287128710346
294,80,30,black_stork,oystercatcher,2.566394567489624,4.257605170440077
454,80,0,toucan,toucan,2.3245010375976562,4.022759145109606
363,80,161,indri,indri,2.244097948074341,3.9446985785153945
383,80,0,junco,junco,2.210986614227295,3.9125519346971744
402,80,0,jacamar,bee_eater,2.1237545013427734,3.8278613065466067
320,81,132,papillon,Sussex_spaniel,3.6555731296539307,3.983804862208869
49,81,22,ibex,ibex,3.453714370727539,3.811350355174006
49,81,9,ibex,ibex,3.390221357345581,3.757106207527501
49,81,12,ibex,ibex,3.2835235595703125,3.6659508065188717
